vehicle_category,vehicle_type,engine_cc,cylinders,horsepower,weight_kg,transmission,fuel_type,cooling_system,daily_distance_km,daily_income,fuel_price_per_liter,year,fuel_efficiency_kmpl,label
Roda4,MPV,1619.0,4,117.5,1331.6,CVT,Diesel,Liquid-cooled,58.8,510268.0,9689.0,2017,11.17,Boros
Roda4,MPV,1524.7,4,105.3,1337.1,Automatic,Bensin,Liquid-cooled,24.1,256633.0,12022.0,2015,9.01,Boros
Roda2,Matic,132.7,1,13.1,110.1,CVT,Bensin,Liquid-cooled,10.9,221119.0,10074.0,2016,35.0,Boros
Roda4,SUV,1792.2,4,132.4,1519.4,Automatic,Bensin,Liquid-cooled,76.9,353698.0,10561.0,2016,8.0,Boros
Roda4,SUV,1747.0,4,127.6,1410.2,CVT,Hybrid,Liquid-cooled,29.3,556053.0,14141.0,2016,10.48,Boros
Roda4,MPV,1590.8,4,106.6,1328.8,Manual,Diesel,Liquid-cooled,35.9,506361.0,8500.0,2016,10.69,Boros
Roda2,Matic,120.5,1,10.4,98.1,CVT,Bensin,Liquid-cooled,57.5,240845.0,11674.0,2022,50.78,Hemat
Roda4,SUV,1901.2,4,135.8,1529.1,CVT,Bensin,Liquid-cooled,17.8,249271.0,12211.0,2018,8.15,Boros
Roda2,Sport Besar,298.6,3,28.8,171.7,Manual,Bensin,Liquid-cooled,37.0,293713.0,10470.0,2022,24.26,Hemat
Roda4,City Car,1252.1,3,82.2,933.4,Manual,Bensin,Liquid-cooled,18.9,517812.0,13135.0,2021,13.46,Boros
Roda4,City Car,1435.0,4,101.8,1044.3,CVT,Bensin,Liquid-cooled,95.6,505085.0,12670.0,2016,13.0,Boros
Roda4,SUV,1507.4,4,104.9,1200.0,Manual,Hybrid,Liquid-cooled,95.6,361090.0,14188.0,2017,13.4,Hemat
Roda4,City Car,1051.5,4,73.6,846.8,Manual,Bensin,Liquid-cooled,98.3,473642.0,12580.0,2015,16.01,Hemat
Roda2,Sport Besar,630.4,3,65.7,234.1,Manual,Bensin,Liquid-cooled,15.4,204505.0,11904.0,2021,16.0,Boros
Roda4,MPV,1540.6,4,104.4,1286.1,Manual,Diesel,Liquid-cooled,72.0,141925.0,12349.0,2021,10.16,Boros
Roda2,Matic,137.0,1,12.3,111.2,CVT,Bensin,Air-cooled,17.7,167897.0,10951.0,2023,35.0,Boros
Roda2,Bebek,103.0,1,7.4,94.0,Manual,Bensin,Air-cooled,25.9,216630.0,10312.0,2025,58.02,Hemat
Roda4,City Car,1281.0,4,85.9,972.0,Automatic,Bensin,Liquid-cooled,83.5,378899.0,11710.0,2018,13.0,Boros
Roda2,Matic,142.0,1,12.8,119.5,CVT,Bensin,Air-cooled,46.8,182088.0,13750.0,2018,35.0,Boros
Roda4,MPV,1378.8,4,94.5,1125.5,Automatic,Bensin,Liquid-cooled,84.2,496145.0,13573.0,2019,10.21,Boros
Roda2,Matic,151.3,1,14.5,119.2,CVT,Bensin,Liquid-cooled,69.4,226515.0,11913.0,2017,35.0,Boros
Roda2,Sport Besar,569.6,2,55.0,230.0,Manual,Bensin,Liquid-cooled,58.2,181404.0,13416.0,2023,16.0,Boros
Roda2,Sport Besar,520.6,2,52.2,217.5,Manual,Bensin,Liquid-cooled,61.7,228947.0,12689.0,2025,16.0,Boros
Roda4,City Car,1036.0,3,75.8,817.8,Automatic,Bensin,Liquid-cooled,84.7,333424.0,11567.0,2015,15.26,Hemat
Roda2,Sport Besar,520.2,2,50.8,214.8,Manual,Bensin,Liquid-cooled,58.0,65013.0,12164.0,2026,16.0,Boros
Roda2,Matic,117.5,1,10.6,96.0,CVT,Bensin,Air-cooled,60.7,146415.0,10286.0,2020,49.97,Hemat
Roda2,Bebek,114.7,1,8.7,92.4,Manual,Bensin,Air-cooled,76.9,110038.0,11262.0,2018,48.68,Hemat
Roda4,City Car,1423.7,4,95.1,1062.8,CVT,Bensin,Liquid-cooled,51.5,357689.0,13422.0,2016,13.0,Boros
Roda4,MPV,1421.8,4,91.2,1229.4,Automatic,Diesel,Liquid-cooled,26.0,443097.0,9517.0,2024,14.09,Hemat
Roda4,MPV,1511.4,4,107.8,1305.7,Manual,Diesel,Liquid-cooled,20.3,181454.0,11803.0,2016,10.33,Boros
Roda2,Matic,150.1,1,14.3,113.4,CVT,Bensin,Liquid-cooled,78.8,99508.0,10523.0,2020,35.0,Boros
Roda2,Matic,152.7,1,14.6,124.0,CVT,Bensin,Liquid-cooled,75.0,194934.0,12601.0,2020,35.0,Boros
Roda4,MPV,1419.6,4,97.6,1176.1,Manual,Diesel,Liquid-cooled,61.7,157547.0,10341.0,2017,14.07,Hemat
Roda4,City Car,1183.4,3,81.6,949.7,Automatic,Bensin,Liquid-cooled,37.5,257067.0,13108.0,2020,13.0,Boros
Roda2,Bebek,101.8,1,7.6,93.2,Manual,Bensin,Air-cooled,64.7,226346.0,11741.0,2019,54.17,Hemat
Roda4,MPV,1774.8,4,125.2,1484.2,CVT,Bensin,Liquid-cooled,39.3,184750.0,12986.0,2015,9.0,Boros
Roda4,City Car,1056.5,4,68.6,856.9,Automatic,Bensin,Liquid-cooled,56.9,190865.0,12995.0,2019,18.05,Hemat
Roda4,City Car,1081.6,3,76.1,849.3,CVT,Bensin,Liquid-cooled,22.2,216552.0,10381.0,2018,14.19,Boros
Roda2,Sport,239.3,1,30.0,170.0,Manual,Bensin,Liquid-cooled,38.2,293908.0,12370.0,2015,28.0,Boros
Roda4,SUV,1751.1,4,125.0,1400.8,Manual,Bensin,Liquid-cooled,17.7,200819.0,11454.0,2018,8.0,Boros
Roda2,Matic,151.6,1,14.9,118.3,CVT,Bensin,Air-cooled,32.5,59372.0,13579.0,2021,35.0,Boros
Roda4,MPV,1393.4,4,90.8,1191.6,Manual,Bensin,Liquid-cooled,16.6,543964.0,11302.0,2016,12.8,Hemat
Roda4,SUV,1526.0,4,103.5,1254.2,CVT,Bensin,Liquid-cooled,59.7,586167.0,12382.0,2020,11.85,Hemat
Roda4,MPV,1451.7,4,102.4,1238.5,Automatic,Bensin,Liquid-cooled,44.3,493297.0,12546.0,2017,9.0,Boros
Roda4,SUV,1909.8,4,140.7,1539.7,Automatic,Diesel,Liquid-cooled,34.6,269830.0,11172.0,2023,8.0,Boros
Roda4,SUV,1886.4,4,135.1,1583.5,DCT,Diesel,Liquid-cooled,15.3,241417.0,10204.0,2016,8.0,Boros
Roda2,Sport Besar,366.8,2,40.1,192.1,Manual,Bensin,Liquid-cooled,45.8,299025.0,12893.0,2019,22.69,Hemat
Roda2,Sport Besar,619.7,3,66.3,250.0,Manual,Bensin,Liquid-cooled,73.1,297012.0,13362.0,2016,16.0,Boros
Roda2,Bebek,138.0,1,10.9,102.6,Manual,Bensin,Air-cooled,21.6,161385.0,10816.0,2017,42.0,Boros
Roda4,MPV,1618.5,4,112.9,1361.3,CVT,Diesel,Liquid-cooled,91.9,402910.0,8159.0,2024,9.17,Boros
Roda2,Sport,172.2,1,19.2,139.7,Manual,Bensin,Liquid-cooled,13.8,69975.0,10956.0,2020,29.52,Boros
Roda4,SUV,1914.2,4,130.8,1464.2,CVT,Hybrid,Liquid-cooled,33.7,451538.0,14288.0,2025,11.28,Hemat
Roda4,MPV,1639.2,4,113.0,1359.5,CVT,Bensin,Liquid-cooled,79.9,221953.0,10393.0,2026,10.03,Boros
Roda4,MPV,1570.0,4,106.9,1372.0,Automatic,Diesel,Liquid-cooled,51.9,448972.0,10660.0,2020,9.0,Boros
Roda4,SUV,1764.9,4,115.1,1465.2,DCT,Bensin,Liquid-cooled,65.8,102667.0,11098.0,2017,8.0,Boros
Roda4,City Car,1327.5,4,93.1,999.7,Manual,Bensin,Liquid-cooled,36.5,577761.0,13127.0,2025,13.16,Boros
Roda2,Matic,154.5,1,15.3,123.1,CVT,Bensin,Liquid-cooled,12.0,111186.0,13438.0,2021,35.0,Boros
Roda2,Sport,204.4,2,22.3,151.0,Manual,Bensin,Liquid-cooled,67.0,127831.0,12244.0,2016,28.0,Boros
Roda2,Sport Besar,439.3,2,42.1,185.3,Manual,Bensin,Liquid-cooled,42.5,194975.0,12751.0,2017,22.14,Hemat
Roda4,MPV,1784.8,4,130.0,1425.8,Automatic,Bensin,Liquid-cooled,55.7,493689.0,13414.0,2016,9.0,Boros
Roda4,SUV,1651.4,4,117.5,1337.6,Manual,Diesel,Liquid-cooled,88.9,161247.0,8231.0,2017,10.59,Boros
Roda2,Bebek,105.9,1,8.2,93.9,Manual,Bensin,Air-cooled,77.4,143718.0,11114.0,2026,51.68,Hemat
Roda4,MPV,1740.8,4,115.7,1475.3,Automatic,Bensin,Liquid-cooled,97.0,213455.0,10663.0,2017,9.0,Boros
Roda4,City Car,1266.0,3,83.8,1029.2,CVT,Bensin,Liquid-cooled,89.1,244012.0,12757.0,2026,13.0,Boros
Roda2,Sport Besar,545.9,3,65.9,221.5,Manual,Bensin,Liquid-cooled,71.2,136894.0,10282.0,2017,16.0,Boros
Roda4,MPV,1583.2,4,110.6,1370.2,Automatic,Bensin,Liquid-cooled,27.7,325893.0,12483.0,2025,9.0,Boros
Roda2,Matic,155.2,1,15.7,125.0,CVT,Bensin,Liquid-cooled,63.3,242693.0,12587.0,2015,35.0,Boros
Roda2,Matic,137.1,1,12.8,113.2,CVT,Bensin,Liquid-cooled,57.3,92558.0,10740.0,2018,35.0,Boros
Roda4,City Car,1174.5,4,77.7,891.4,Manual,Bensin,Liquid-cooled,98.4,592213.0,11841.0,2023,16.04,Hemat
Roda4,City Car,1285.1,4,88.2,986.5,Manual,Bensin,Liquid-cooled,97.6,222918.0,13225.0,2022,13.0,Boros
Roda4,City Car,1216.9,4,82.4,951.2,CVT,Bensin,Liquid-cooled,34.2,379200.0,13546.0,2015,13.83,Boros
Roda2,Sport Besar,436.8,3,41.2,214.8,Manual,Bensin,Liquid-cooled,28.6,276443.0,12509.0,2022,17.31,Boros
Roda4,MPV,1507.1,4,101.3,1317.6,CVT,Diesel,Liquid-cooled,40.5,326439.0,12114.0,2022,10.41,Boros
Roda4,City Car,1020.7,3,65.0,819.3,Automatic,Bensin,Liquid-cooled,23.8,333652.0,10832.0,2016,17.26,Hemat
Roda2,Matic,138.9,1,13.5,111.9,CVT,Bensin,Air-cooled,64.0,158808.0,13693.0,2019,39.0,Boros
Roda4,MPV,1762.8,4,130.0,1500.0,CVT,Diesel,Liquid-cooled,52.4,369139.0,9881.0,2017,9.0,Boros
Roda2,Sport Besar,379.5,4,31.6,191.9,Manual,Bensin,Liquid-cooled,29.2,279840.0,11705.0,2015,20.7,Boros
Roda2,Matic,115.8,1,9.3,99.3,CVT,Bensin,Liquid-cooled,45.2,164061.0,11600.0,2020,47.18,Hemat
Roda4,SUV,1827.6,4,134.8,1399.3,Manual,Diesel,Liquid-cooled,20.4,152180.0,7318.0,2023,9.08,Boros
Roda4,MPV,1770.3,4,126.5,1500.0,Manual,Bensin,Liquid-cooled,60.5,129498.0,11650.0,2024,9.0,Boros
Roda4,SUV,1641.1,4,121.9,1387.1,Automatic,Bensin,Liquid-cooled,94.0,505468.0,12120.0,2025,8.8,Boros
Roda2,Sport,199.7,2,23.0,141.4,Manual,Bensin,Liquid-cooled,16.9,222661.0,13209.0,2016,28.0,Boros
Roda4,MPV,1345.9,4,85.0,1148.3,Manual,Diesel,Liquid-cooled,15.7,511406.0,9775.0,2021,12.22,Hemat
Roda2,Bebek,119.4,1,9.4,97.5,Manual,Bensin,Air-cooled,11.8,105445.0,13044.0,2021,42.04,Boros
Roda4,SUV,1694.9,4,115.4,1287.5,Automatic,Bensin,Liquid-cooled,65.1,209714.0,12191.0,2018,9.21,Boros
Roda2,Sport Besar,390.7,2,38.4,185.6,Manual,Bensin,Liquid-cooled,79.2,112682.0,10263.0,2016,20.96,Boros
Roda2,Bebek,115.7,1,7.8,96.2,Manual,Bensin,Air-cooled,73.0,79035.0,13728.0,2024,44.07,Boros
Roda4,SUV,1897.9,4,148.0,1557.2,CVT,Bensin,Liquid-cooled,98.3,522917.0,11633.0,2024,8.0,Boros
Roda4,City Car,1110.1,4,79.7,855.0,CVT,Bensin,Liquid-cooled,32.2,595759.0,13667.0,2019,17.53,Hemat
Roda4,SUV,1527.7,4,100.0,1234.9,DCT,Hybrid,Liquid-cooled,25.3,388724.0,13916.0,2019,12.27,Hemat
Roda2,Sport,183.0,1,18.5,141.4,Manual,Bensin,Liquid-cooled,45.3,253628.0,13195.0,2019,30.44,Boros
Roda2,Sport,179.7,1,19.5,128.9,Manual,Bensin,Liquid-cooled,71.3,261082.0,10800.0,2021,32.22,Boros
Roda2,Matic,138.2,1,11.8,111.7,CVT,Bensin,Air-cooled,44.6,298673.0,11783.0,2021,46.13,Hemat
Roda2,Sport Besar,629.7,4,69.4,241.5,Manual,Bensin,Liquid-cooled,23.1,223260.0,11005.0,2019,16.0,Boros
Roda2,Bebek,113.5,1,8.9,98.0,Manual,Bensin,Air-cooled,28.6,218015.0,10203.0,2022,47.25,Boros
Roda2,Matic,150.2,1,14.3,116.4,CVT,Bensin,Air-cooled,17.2,95166.0,10507.0,2024,35.0,Boros
Roda4,SUV,1665.5,4,112.6,1357.5,Manual,Hybrid,Liquid-cooled,60.0,115107.0,14330.0,2019,12.69,Hemat
Roda2,Matic,130.8,1,11.8,107.8,CVT,Bensin,Air-cooled,61.1,180439.0,11626.0,2020,42.68,Hemat
Roda2,Matic,117.7,1,9.5,95.3,CVT,Bensin,Air-cooled,17.4,108263.0,13706.0,2016,43.53,Hemat
Roda2,Sport Besar,298.9,3,30.6,165.4,Manual,Bensin,Liquid-cooled,57.3,177292.0,13232.0,2021,25.04,Hemat
Roda2,Matic,138.1,1,12.2,110.7,CVT,Bensin,Liquid-cooled,37.8,220066.0,13474.0,2019,45.31,Hemat
Roda4,SUV,1517.4,4,101.0,1208.1,Manual,Diesel,Liquid-cooled,35.8,283078.0,8846.0,2021,12.64,Hemat
Roda4,City Car,1429.2,3,92.2,1032.5,Automatic,Bensin,Liquid-cooled,76.5,339657.0,10242.0,2023,13.0,Boros
Roda4,MPV,1703.1,4,119.1,1404.3,Automatic,Bensin,Liquid-cooled,52.0,134920.0,11028.0,2022,9.0,Boros
Roda2,Matic,133.5,1,13.0,106.5,CVT,Bensin,Liquid-cooled,31.4,173694.0,10727.0,2019,37.39,Boros
Roda4,MPV,1692.7,4,123.4,1374.2,Manual,Bensin,Liquid-cooled,35.5,426393.0,13150.0,2022,9.0,Boros
Roda2,Bebek,101.9,1,7.0,91.4,Manual,Bensin,Air-cooled,51.3,65333.0,11412.0,2023,55.78,Hemat
Roda2,Sport Besar,477.9,2,51.6,221.7,Manual,Bensin,Liquid-cooled,64.6,58000.0,11942.0,2024,16.0,Boros
Roda4,City Car,1402.7,4,98.7,1004.8,Automatic,Bensin,Liquid-cooled,37.9,415195.0,13316.0,2016,13.0,Boros
Roda2,Bebek,120.5,1,9.9,100.8,Manual,Bensin,Air-cooled,20.8,206693.0,10112.0,2024,42.0,Boros
Roda2,Sport Besar,625.8,2,70.0,245.9,Manual,Bensin,Liquid-cooled,33.5,73186.0,12418.0,2016,16.0,Boros
Roda4,MPV,1624.4,4,110.3,1402.0,Manual,Bensin,Liquid-cooled,74.2,235379.0,11115.0,2021,9.79,Boros
Roda4,City Car,1442.8,4,95.6,1084.0,Automatic,Bensin,Liquid-cooled,27.6,367584.0,10182.0,2016,13.0,Boros
Roda2,Matic,143.5,1,13.0,118.2,CVT,Bensin,Liquid-cooled,63.7,292389.0,12910.0,2021,35.0,Boros
Roda4,SUV,1728.1,4,123.3,1452.8,Manual,Bensin,Liquid-cooled,23.4,107375.0,12602.0,2024,8.0,Boros
Roda4,SUV,1771.0,4,130.3,1400.0,Automatic,Diesel,Liquid-cooled,67.8,446493.0,12559.0,2024,8.82,Boros
Roda2,Matic,149.3,1,13.7,123.6,CVT,Bensin,Liquid-cooled,65.5,133226.0,11842.0,2019,35.0,Boros
Roda2,Sport,233.8,2,27.6,162.1,Manual,Bensin,Liquid-cooled,78.0,213745.0,11123.0,2017,28.0,Boros
Roda4,City Car,1311.3,4,85.5,977.2,Manual,Bensin,Liquid-cooled,69.8,191339.0,13718.0,2017,13.0,Boros
Roda4,MPV,1394.2,4,88.1,1153.5,Manual,Diesel,Liquid-cooled,15.3,298109.0,11950.0,2017,13.86,Hemat
Roda4,SUV,1721.4,4,116.4,1364.5,CVT,Diesel,Liquid-cooled,68.1,518611.0,9848.0,2015,13.2,Hemat
Roda4,SUV,1590.3,4,107.2,1227.0,DCT,Hybrid,Liquid-cooled,47.6,177423.0,13974.0,2015,14.21,Hemat
Roda4,SUV,1898.7,4,142.5,1510.7,DCT,Bensin,Liquid-cooled,29.3,298689.0,11326.0,2024,8.13,Boros
Roda4,MPV,1339.1,4,91.5,1107.6,Manual,Diesel,Liquid-cooled,74.5,227455.0,8873.0,2016,13.99,Hemat
Roda4,MPV,1599.5,4,121.3,1337.3,Manual,Bensin,Liquid-cooled,43.3,405676.0,12524.0,2015,9.0,Boros
Roda2,Sport Besar,501.3,4,50.8,211.1,Manual,Bensin,Liquid-cooled,39.3,147482.0,10466.0,2025,18.84,Boros
Roda4,City Car,1292.1,4,92.5,1001.3,CVT,Bensin,Liquid-cooled,84.4,475215.0,12188.0,2016,13.0,Boros
Roda4,MPV,1323.3,4,85.0,1107.5,Automatic,Bensin,Liquid-cooled,20.7,297132.0,13456.0,2020,14.43,Hemat
Roda2,Matic,153.5,1,14.5,123.0,CVT,Bensin,Liquid-cooled,63.7,294603.0,12724.0,2025,35.0,Boros
Roda4,City Car,1017.4,3,70.0,838.2,CVT,Bensin,Liquid-cooled,94.0,210149.0,13631.0,2021,17.18,Hemat
Roda4,City Car,1380.4,4,88.5,997.9,CVT,Bensin,Liquid-cooled,18.2,170655.0,12481.0,2020,13.0,Boros
Roda4,SUV,1884.0,4,134.9,1490.5,CVT,Diesel,Liquid-cooled,74.0,533332.0,7858.0,2023,9.39,Boros
Roda4,MPV,1781.4,4,130.0,1500.0,CVT,Diesel,Liquid-cooled,44.2,168794.0,6802.0,2022,9.0,Boros
Roda4,SUV,1915.4,4,144.0,1582.1,Automatic,Diesel,Liquid-cooled,16.7,543908.0,7387.0,2023,8.0,Boros
Roda4,City Car,1457.3,4,100.7,1100.0,Manual,Bensin,Liquid-cooled,46.1,167971.0,13607.0,2015,13.0,Boros
Roda4,SUV,1757.1,4,128.8,1382.1,Manual,Bensin,Liquid-cooled,75.6,525387.0,10536.0,2018,8.0,Boros
Roda4,MPV,1565.7,4,105.9,1334.0,Automatic,Bensin,Liquid-cooled,56.5,256165.0,10640.0,2026,11.5,Boros
Roda2,Sport Besar,372.0,2,35.2,189.4,Manual,Bensin,Liquid-cooled,40.3,276310.0,12947.0,2023,21.1,Boros
Roda4,MPV,1685.6,4,128.9,1416.8,CVT,Diesel,Liquid-cooled,97.5,152772.0,10677.0,2015,9.0,Boros
Roda4,SUV,1699.9,4,128.8,1318.6,Manual,Diesel,Liquid-cooled,44.6,482748.0,12856.0,2016,9.43,Boros
Roda4,SUV,1865.3,4,126.5,1509.8,CVT,Bensin,Liquid-cooled,25.1,490264.0,11117.0,2026,8.14,Boros
Roda4,SUV,1698.4,4,116.6,1319.3,Automatic,Bensin,Liquid-cooled,41.3,553628.0,11269.0,2020,8.49,Boros
Roda2,Bebek,110.2,1,8.0,93.3,Manual,Bensin,Air-cooled,41.6,95861.0,13334.0,2021,49.36,Hemat
Roda4,SUV,1533.9,4,100.7,1200.0,CVT,Hybrid,Liquid-cooled,99.9,569335.0,14496.0,2020,14.29,Hemat
Roda4,SUV,1534.0,4,103.9,1200.0,CVT,Diesel,Liquid-cooled,77.6,498610.0,7754.0,2021,14.28,Hemat
Roda2,Bebek,146.6,1,11.6,110.0,Manual,Bensin,Air-cooled,66.5,271478.0,13183.0,2018,42.0,Boros
Roda4,MPV,1793.7,4,130.0,1491.0,CVT,Bensin,Liquid-cooled,52.1,199017.0,13388.0,2018,9.0,Boros
Roda4,SUV,1615.5,4,114.5,1297.4,Automatic,Bensin,Liquid-cooled,23.4,121331.0,13231.0,2017,8.63,Boros
Roda4,MPV,1414.6,4,102.1,1144.5,Manual,Diesel,Liquid-cooled,51.9,199565.0,10231.0,2024,16.05,Hemat
Roda4,City Car,1466.3,4,101.0,1080.5,Manual,Bensin,Liquid-cooled,27.1,519152.0,13747.0,2026,13.0,Boros
Roda4,MPV,1507.3,4,105.4,1229.1,Automatic,Bensin,Liquid-cooled,30.5,264599.0,12536.0,2025,12.84,Hemat
Roda2,Sport Besar,281.5,2,25.0,161.7,Manual,Bensin,Liquid-cooled,14.5,271003.0,11994.0,2024,25.46,Hemat
Roda2,Bebek,102.9,1,8.0,90.0,Manual,Bensin,Air-cooled,64.8,116347.0,10693.0,2023,54.07,Hemat
Roda2,Matic,118.1,1,10.2,95.0,CVT,Bensin,Air-cooled,64.1,192614.0,10360.0,2019,56.03,Hemat
Roda2,Sport Besar,330.9,3,30.6,179.1,Manual,Bensin,Liquid-cooled,55.5,65927.0,11267.0,2026,22.93,Hemat
Roda2,Sport,227.8,2,25.8,160.0,Manual,Bensin,Liquid-cooled,29.8,77256.0,12668.0,2020,28.0,Boros
Roda4,MPV,1390.6,4,95.9,1184.9,Automatic,Bensin,Liquid-cooled,37.5,593735.0,12441.0,2016,10.38,Boros
Roda4,MPV,1769.9,4,121.3,1485.8,Automatic,Diesel,Liquid-cooled,22.2,454899.0,7967.0,2018,9.0,Boros
Roda4,SUV,1785.7,4,124.2,1411.3,Manual,Diesel,Liquid-cooled,96.3,599261.0,6893.0,2026,9.86,Boros
Roda4,City Car,1482.7,3,96.2,1077.8,Automatic,Bensin,Liquid-cooled,42.3,462647.0,11458.0,2025,13.0,Boros
Roda4,City Car,1070.4,3,71.8,884.3,Automatic,Bensin,Liquid-cooled,20.9,256879.0,13837.0,2016,14.71,Boros
Roda2,Matic,132.5,1,12.3,106.0,CVT,Bensin,Air-cooled,15.4,127559.0,11976.0,2021,37.14,Boros
Roda4,SUV,1930.1,4,141.0,1600.0,DCT,Diesel,Liquid-cooled,25.3,440219.0,9772.0,2022,8.51,Boros
Roda2,Sport,227.0,2,24.9,150.6,Manual,Bensin,Liquid-cooled,14.0,130561.0,10243.0,2022,28.0,Boros
Roda2,Sport,205.6,2,22.5,149.3,Manual,Bensin,Liquid-cooled,64.1,175947.0,12494.0,2023,30.53,Boros
Roda2,Matic,129.8,1,11.8,110.2,CVT,Bensin,Air-cooled,46.7,188771.0,12896.0,2026,39.16,Boros
Roda4,SUV,1965.6,4,142.4,1589.8,Automatic,Bensin,Liquid-cooled,80.6,189169.0,11894.0,2015,8.0,Boros
Roda2,Matic,132.2,1,11.1,102.1,CVT,Bensin,Air-cooled,44.9,256154.0,13184.0,2026,42.77,Hemat
Roda2,Sport Besar,585.5,3,63.5,224.9,Manual,Bensin,Liquid-cooled,14.7,128241.0,12549.0,2023,16.0,Boros
Roda2,Sport Besar,509.0,3,54.2,223.7,Manual,Bensin,Liquid-cooled,54.5,162079.0,10067.0,2020,16.0,Boros
Roda4,SUV,1659.9,4,117.3,1259.5,Automatic,Hybrid,Liquid-cooled,66.7,401715.0,13922.0,2024,12.14,Hemat
Roda2,Sport,227.9,2,26.1,157.6,Manual,Bensin,Liquid-cooled,27.7,177440.0,13820.0,2025,28.0,Boros
Roda2,Matic,156.8,1,16.0,119.7,CVT,Bensin,Liquid-cooled,48.2,111184.0,13475.0,2019,35.0,Boros
Roda4,MPV,1302.7,4,85.0,1160.4,CVT,Bensin,Liquid-cooled,53.7,447416.0,10051.0,2017,14.19,Hemat
Roda2,Sport Besar,353.7,2,41.2,185.9,Manual,Bensin,Liquid-cooled,35.6,118470.0,10773.0,2016,17.82,Boros
Roda2,Sport Besar,504.4,4,49.3,210.0,Manual,Bensin,Liquid-cooled,71.7,87739.0,10319.0,2022,19.61,Boros
Roda2,Sport Besar,465.6,4,50.0,191.7,Manual,Bensin,Liquid-cooled,71.1,161075.0,12731.0,2026,19.81,Boros
Roda2,Sport Besar,622.6,4,64.0,230.3,Manual,Bensin,Liquid-cooled,16.0,214597.0,11503.0,2017,16.0,Boros
Roda4,SUV,1869.5,4,134.6,1520.4,DCT,Diesel,Liquid-cooled,60.3,152719.0,7589.0,2015,9.83,Boros
Roda4,MPV,1731.7,4,123.7,1453.4,CVT,Diesel,Liquid-cooled,28.2,421548.0,12927.0,2016,9.84,Boros
Roda4,MPV,1567.4,4,113.8,1285.8,Manual,Diesel,Liquid-cooled,83.3,524044.0,10281.0,2024,13.76,Hemat
Roda2,Sport Besar,578.3,4,64.8,237.4,Manual,Bensin,Liquid-cooled,10.8,266622.0,12042.0,2023,16.0,Boros
Roda2,Bebek,132.7,1,10.7,105.5,Manual,Bensin,Air-cooled,26.2,151060.0,13874.0,2026,42.0,Boros
Roda2,Sport,207.6,1,26.5,151.8,Manual,Bensin,Liquid-cooled,66.8,279729.0,12342.0,2017,28.0,Boros
Roda4,SUV,1593.4,4,107.3,1261.2,CVT,Bensin,Liquid-cooled,62.1,466987.0,11860.0,2025,12.85,Hemat
Roda2,Bebek,112.9,1,8.4,95.3,Manual,Bensin,Air-cooled,42.7,203353.0,10651.0,2022,50.95,Hemat
Roda4,SUV,1758.5,4,131.6,1409.7,Manual,Hybrid,Liquid-cooled,20.7,320191.0,14139.0,2019,9.63,Boros
Roda4,City Car,1469.6,3,100.5,1100.0,Manual,Bensin,Liquid-cooled,16.5,139440.0,12371.0,2018,13.0,Boros
Roda2,Sport,242.6,1,30.0,162.8,Manual,Bensin,Liquid-cooled,40.4,158326.0,10664.0,2025,28.0,Boros
Roda4,MPV,1623.5,4,106.2,1374.9,CVT,Bensin,Liquid-cooled,49.9,217317.0,11773.0,2022,9.36,Boros
Roda4,City Car,1218.0,3,87.0,918.0,Manual,Bensin,Liquid-cooled,58.1,417060.0,13458.0,2017,13.0,Boros
Roda2,Sport Besar,296.9,2,27.6,174.9,Manual,Bensin,Liquid-cooled,41.8,274547.0,11913.0,2026,24.78,Hemat
Roda2,Sport,232.2,2,27.5,163.2,Manual,Bensin,Liquid-cooled,50.9,122499.0,10371.0,2022,28.0,Boros
Roda2,Matic,135.3,1,11.5,110.9,CVT,Bensin,Liquid-cooled,19.5,161892.0,13235.0,2015,35.0,Boros
Roda2,Matic,146.2,1,14.3,116.9,CVT,Bensin,Liquid-cooled,49.8,149606.0,13814.0,2020,35.0,Boros
Roda2,Matic,154.9,1,15.9,122.9,CVT,Bensin,Liquid-cooled,15.5,171956.0,11227.0,2021,35.0,Boros
Roda2,Sport Besar,313.9,4,33.1,178.7,Manual,Bensin,Liquid-cooled,29.5,110440.0,11534.0,2016,20.88,Boros
Roda4,SUV,1996.5,4,150.0,1564.6,Automatic,Hybrid,Liquid-cooled,40.8,113621.0,14282.0,2017,8.0,Boros
Roda2,Matic,155.7,1,15.2,120.6,CVT,Bensin,Liquid-cooled,60.1,253026.0,11398.0,2026,35.0,Boros
Roda4,SUV,1768.6,4,129.1,1434.9,DCT,Diesel,Liquid-cooled,76.0,575330.0,11250.0,2023,11.4,Hemat
Roda2,Sport,234.7,2,28.7,155.5,Manual,Bensin,Liquid-cooled,16.4,206241.0,10931.0,2020,28.0,Boros
Roda2,Bebek,105.9,1,8.7,90.4,Manual,Bensin,Air-cooled,61.6,270748.0,10790.0,2025,62.25,Hemat
Roda2,Sport,238.1,1,29.6,161.0,Manual,Bensin,Liquid-cooled,12.3,83426.0,12479.0,2018,28.0,Boros
Roda2,Bebek,119.0,1,9.0,100.6,Manual,Bensin,Air-cooled,28.8,179399.0,11049.0,2025,42.96,Boros
Roda2,Matic,147.8,1,14.5,123.7,CVT,Bensin,Air-cooled,70.6,93042.0,13317.0,2026,35.0,Boros
